w	x	y	z
0.18248283223462483	0.03637789268272149	-0.6246031974118335	-0.7584507305333078
0.1639510014363502	-0.16320364506655055	-0.7490706809701391	-0.6207880107379181
0.13600938573638913	-0.14445568352316188	-0.616266559091812	-0.7621348506889081
0.11495966160021269	-0.01537643680488574	-0.6498986331023554	-0.7511189040941788
0.1620047225738682	-0.19984701199178215	-0.6442320887705943	-0.720264296949389
0.04880502879878434	-0.052047042068295454	-0.7430856464974969	-0.6653817675179325
0.17784156307668272	0.08645343491089783	-0.7543766287242508	-0.6259505444275796
0.13120324457375201	-0.0895543861546973	-0.6184934691301153	-0.7695658186127882
0.06541194237087795	-0.043026977934993986	-0.7380421379939704	-0.670196806550389
0.022721226413529968	0.020261490694875983	-0.6486156985607227	-0.7605069976309702
0.037528505963700165	0.009705099555575455	-0.7878962868973037	-0.6145867419463185
0.19411680722704078	0.01757404084895615	-0.6251310872351759	-0.755791599591042
0.054324852427521275	-0.13240944333374893	-0.7490678776533672	-0.6468491821071236
0.060774941940490414	0.024950689606907724	-0.6303656762386602	-0.7735134024310415
0.24560419385894922	0.025000260823884523	-0.6029877925192443	-0.7585903301455946
0.20452958512759647	-0.10291401697272397	-0.6441230832831776	-0.7298505377814308
0.26090522240704256	-0.12234443599876549	-0.5964281827665725	-0.7491553421705271
0.097962499101786	-0.10304367062177015	-0.7224665675422111	-0.6766294477025815
0.1591164518839074	0.05584799421863911	-0.7668263211013292	-0.6193063454768022
0.28719892546543996	-0.0669915870889943	-0.6082466287233643	-0.736929401718683
0.1446998684293922	0.1149917073551579	-0.7533115884254552	-0.6311580674125777
0.11593024160540741	-0.1438414785804113	-0.7585794101200543	-0.6248416492704559
0.20740877486592346	-0.0645273862205607	-0.6840869802463578	-0.6963065560466729
0.22735650800966675	-0.0149575733625713	-0.6694422962557706	-0.7070589093198351
0.14029748326205457	-0.18588101967520887	-0.6144743541655237	-0.7537812220980971
0.0644988170600478	-0.05305220532115991	-0.6134289116595765	-0.7853218043888527
0.05503257464235476	0.055122780146972826	-0.7310381489452679	-0.6778761831070469
0.19982812520058793	-0.13769147756207004	-0.7227649635132665	-0.6470862267914986
0.07393256364452275	-0.11171171856862937	-0.6438865028067949	-0.7533024886927079
0.08838662038786116	0.058113264428640364	-0.6690847181530479	-0.735619666517906
0.13036930000512784	-0.09230622352663773	-0.6232203431465081	-0.7655584958726355
0.25853588702399205	-0.002802419172639568	-0.6902033053483366	-0.6758481625733174
0.08849038050497067	-0.16091081264619067	-0.7436649277993745	-0.6428371785240639
0.019442361578485428	-0.010761249096758862	-0.7766453930991145	-0.629545966131188
0.24837201651098983	-0.08995529515198555	-0.6346014032573344	-0.726292258854661
0.014999980659683955	0.019778251763023627	-0.7718308076910586	-0.6353432345090139
0.016425048655631602	0.002444550275503421	-0.6623211773944491	-0.7490359803944276
0.11597520279643908	-0.13349704280025293	-0.7216102338667403	-0.6693332221537346
0.047496516927170364	0.04489357161541813	0.7484474573739444	0.6599659473471916
0.22303345904128286	-0.14846158865814604	-0.6533702947560784	-0.7080413058371207
0.0014680629010026922	-0.05677779505831562	-0.6998816482401926	-0.7119970542328289
0.10910321426925594	-0.028981091167832148	-0.6704199587810582	-0.7333441646722519
0.1101796376867838	0.1242760236852993	-0.6629006415480229	-0.730053872540513
0.19835864113661955	-0.17296567469099303	-0.7314364893479035	-0.6290766145037803
0.16207186613120467	-0.1529625583152899	-0.7771389932092923	-0.5885491918234516
0.18381547759768876	-0.09119737876002276	-0.6153191027486538	-0.7611026935279012
0.23185185734627278	-0.15869552264356598	-0.62905242329324	-0.7248127317361854
0.08658393514073096	0.07882247756941066	-0.7302670426049587	-0.6730529590532776
0.023544246268309525	-0.10296090453644921	-0.6254368792169234	-0.7730934165546159
